"","Cardiac.Fibroblasts","Ventricular.Cardiomyocyte","Endothelial.Cell","Schwann.Cell","Cardiac.Pericyte","Macrophage"
"chr1-24075001-24080000",-0.702538078439577,0.810257233716143,-0.379512284420468,-0.231313867326537,-0.311085428107875,-0.295333140521818
"chr1-24080001-24085000",-0.772299755285086,0.811370121539585,-0.351534456278801,-0.143876591428219,-0.560507962670418,-0.377437354046599
"chr1-24090001-24095000",-0.748063057748749,0.822025890361826,-0.431763607410703,-0.0926986532856638,-0.444454220276505,-0.302118673934523
"chr1-24095001-24100000",-0.828497770646887,0.848394081454892,-0.712237708613376,-0.348014400766004,-0.520490209704556,-0.473259194894678
"chr1-24100001-24105000",-0.821690505391617,0.876057310906869,-0.782667692621752,-0.344923096389341,-0.484695712334179,-0.561340443739214
"chr1-24110001-24115000",-0.775797434249032,0.826041797135685,-0.671591019214134,-0.416819156398512,-0.743135988944938,-0.815399337741174
"chr1-24120001-24125000",-0.680503392317042,0.763956266020141,-0.363968850914237,-0.155925738939746,-0.384504479308529,-0.37983036881836
"chr1-24125001-24130000",-0.605870900141768,0.798367333506309,-0.368601348629156,-0.0263970753874103,-0.226758067807307,-0.224436822998314
"chr1-24235001-24240000",-0.29765021822821,0.772893239768489,-0.147101833010442,-0.109540655232578,-0.1744662614368,-0.198116874000998
"chr1-24580001-24585000",-0.494289813740433,0.81100861691208,-0.158902923904493,-0.145336624147674,-0.322201354313339,-0.246967534865858
"chr1-24990001-24995000",-0.154760736267571,-0.175062385367957,-0.110117087049375,-0.0284197073783161,0.0272498300053565,0.835495966078639
"chr1-25105001-25110000",-0.444033640992507,0.75530839139789,-0.179361498202052,-0.0276267342379498,-0.138471592089572,-0.0997367505623116
"chr1-25120001-25125000",-0.392127115565663,0.75733535826546,-0.242780563360472,-0.158165961579965,-0.214768455378795,-0.0857624667023176
"chr1-25460001-25465000",-0.613585124580442,0.756025296015696,-0.355039610020661,-0.20165570629067,-0.0426401731054781,-0.287239248278772
"chr1-25470001-25475000",-0.506661843416371,0.773079043643105,-0.294757138129395,-0.184703805570902,-0.245642697927403,-0.145537067475414
"chr1-25480001-25485000",-0.730299650754588,0.811802735232874,-0.401392333715698,-0.210531786788433,-0.156356507554658,-0.228113707330424
"chr1-25645001-25650000",-0.5121828284556,0.757481608415199,-0.247630865444914,-0.184782021422931,-0.102642171290835,-0.17194803417266
"chr1-25735001-25740000",-0.766379850457713,0.76921075083321,-0.565947190898234,-0.293053198280981,-0.291990069689562,-0.142589495041622
"chr1-25890001-25895000",0.778273407223675,-0.197318845489176,-0.149772377347732,-0.0281425184601854,-0.0877626681953581,-0.0887490501454012
"chr1-26020001-26025000",-0.780371567634413,0.836772326678216,-0.747364655663365,-0.185636979118463,-0.54807249323647,-0.700232830873311
"chr1-26040001-26045000",-0.692610488580717,0.781495574096246,-0.209208118668172,-0.157278016133618,-0.130323655266269,-0.0880391974255132
"chr1-26045001-26050000",-0.86097363406897,0.844726568068881,-0.715815420590358,-0.233593099069783,-0.462290541868293,-0.274833607660517
"chr1-26050001-26055000",-0.829542709320246,0.806111369390959,-0.566569884733161,-0.27094977890152,-0.365110208006748,-0.106227955931695
"chr1-26055001-26060000",-0.954664701199042,0.907290813337681,-0.416065324381543,-0.233953861273011,-0.332643876761391,-0.317030383214055
"chr1-26060001-26065000",-0.889747283646217,0.924450726056032,-0.713150881296743,-0.329847866271386,-0.637597666720872,-0.577538721173939
"chr1-26065001-26070000",-0.863085101359754,0.929472244165281,-0.855759898389329,-0.155723034084719,-0.707695687628629,-0.763348262546437
"chr1-26070001-26075000",-0.782229793975356,0.872379750541956,-0.452335969655992,-0.228555576345632,-0.466507303046504,-0.289476200820693
"chr1-26075001-26080000",-0.907506004643756,0.878587836281443,-0.447049233020798,-0.271544626674603,-0.461663690676126,-0.378439300047642
"chr1-26080001-26085000",-0.942051955398189,0.988954584035293,-0.804363782230703,-0.392898761798592,-0.883028495694241,-0.878665371520449
"chr1-26085001-26090000",-0.372552058746489,0.76562031957547,-0.214494718890995,0.0214296950130168,-0.209302926796827,-0.147549830415083
"chr1-26090001-26095000",-0.879910450282554,0.813912336166152,-0.643122717365192,-0.142228121737414,-0.453218582154095,-0.53688750102711
"chr1-26250001-26255000",-0.744017761615057,0.812273682397147,-0.327059277116771,-0.0764884691949044,-0.359624706120012,-0.257413030330879
"chr1-26255001-26260000",-0.792158359214268,0.796442923855157,-0.517289831913578,-0.303881803541665,-0.417499791668933,-0.226257583912143
"chr1-26315001-26320000",-0.0721241106463817,-0.194010421362417,-0.0249884620301533,-0.0955787901802599,0.024298554485316,0.780217985024055
"chr1-26455001-26460000",-0.457780594483294,0.770567903484206,-0.23187524050772,-0.172639656703484,-0.182930774740958,-0.241193681384353
"chr1-26540001-26545000",-0.0897425290317319,-0.188673026038049,-0.0481635211650764,-0.171831325491201,-0.200474727220917,0.834728037261893
"chr1-26545001-26550000",-0.107175838239594,-0.118913302133811,-0.208017375150196,0.0165477223617282,-0.114950134255434,0.831248451243284
"chr1-26910001-26915000",-0.846084747617145,0.898213959365747,-0.72981152311187,-0.267136367767979,-0.524922857113166,-0.723400321283771
"chr1-26915001-26920000",-0.633275289518024,0.802000378727854,-0.418686225599666,-0.0066538073070448,-0.297697150865997,-0.238499802244086
"chr1-26935001-26940000",-0.45116533005181,0.790592922519649,-0.351576084249682,-0.158644658994807,-0.187546124050306,-0.134544451099874
"chr1-26945001-26950000",-0.556772416674481,0.775144163579905,-0.437529598702377,-0.0736642616923101,-0.146525243610606,-0.187275256571996
"chr1-26965001-26970000",-0.43847941070887,0.750179155063093,-0.214205285365907,-0.0169153109552637,-0.0931314545894835,-0.0918762834854624
"chr1-27005001-27010000",-0.742073020854635,0.773349521531056,-0.616787244611681,-0.156890209969353,-0.221981360156657,-0.30143558430614
"chr1-27130001-27135000",-0.826174989980299,0.821370056341451,-0.533285367051163,-0.314004950990987,-0.458311046189629,-0.325038606436391
"chr1-27860001-27865000",-0.172970572239739,-0.0347306409619716,-0.122968896293045,-0.0974540559714557,-0.140303960284022,0.759131272070633
"chr1-27885001-27890000",-0.10454286874557,-0.203584645396218,-0.11924707669627,0.076877598854046,-0.160322800104253,0.85691601558383
"chr1-28075001-28080000",-0.857300998144745,0.798506601599432,-0.246920545842641,-0.258817035768288,-0.318178778127476,-0.375208533277776
"chr1-28095001-28100000",-0.752558160159843,0.847807589217022,-0.330580205062169,-0.0881582053459223,-0.433825118226264,-0.233718547206322
"chr1-28110001-28115000",-0.164004808390421,-0.125722233120586,-0.0639995756153851,-0.0583979958707643,-0.125612816140006,0.83692721601028
"chr1-28170001-28175000",-0.194775982398341,-0.0787486953422797,-0.0190315763064439,-0.157760181041821,-0.16171141483862,0.777399062674336
"chr1-28240001-28245000",-0.716293043638276,0.752175463507577,-0.322283916868429,-0.260120475412177,-0.352671087366409,-0.148093028863442
"chr1-28980001-28985000",-0.782218468109468,0.878150512928497,-0.495062443828811,-0.250802254939107,-0.356366475732596,-0.486883649649653
"chr1-28985001-28990000",-0.547318742111037,0.78518452949804,-0.202523259296753,-0.1479940608922,-0.142660536000003,-0.124105093000126
"chr1-29425001-29430000",-0.540032488968186,0.79124676952567,-0.271049514270131,0.0151591012266496,-0.149212343085275,-0.146718461387733
"chr1-29575001-29580000",-0.558777232278292,0.777072286653478,-0.300852399113665,-0.205280271268235,-0.165220992008167,-0.195306650119148
"chr1-29875001-29880000",-0.593634657444067,0.766026384851247,-0.0892726885840511,-0.1855441898986,-0.38107132550305,-0.213586724350631
"chr1-29900001-29905000",-0.87436858650783,0.805407133468885,-0.278694887281985,-0.158656935863826,-0.479361126854079,-0.485640906134243
"chr1-30520001-30525000",-0.690006878894553,0.820688154963521,-0.868369408346815,-0.250655159441391,-0.723177909092542,-0.744689433495563
"chr1-30525001-30530000",-0.784236509400063,0.896082059552704,-0.81093752362559,-0.370878014704253,-0.733378129063001,-0.73409663150463
"chr1-30570001-30575000",-0.401965021706001,0.768436065868414,-0.153074546479957,0.0613964527271311,-0.203513622835683,-0.154191138933462
"chr1-30635001-30640000",-0.753414590018918,0.846685169756037,-0.266045705681835,-0.217333908896818,-0.294942659389857,-0.411734653684769
"chr1-30700001-30705000",-0.348885155530243,0.766925970827522,-0.214070468510687,-0.156455904521358,-0.161993985459586,-0.190777760193068
"chr1-30755001-30760000",-0.0393022859097723,-0.370689645369572,-0.132322119970991,0.00716552716167965,-0.148798599930169,0.850833655783555
"chr1-31360001-31365000",-0.832718143745518,0.897387456117332,-0.693606732864297,-0.301378136816668,-0.503619059673313,-0.376151978120243
"chr1-31365001-31370000",-0.885039011911731,0.928073289247783,-0.816721235915596,-0.322604662796053,-0.771990912367554,-0.800751760114209
"chr1-31380001-31385000",-0.908321825282104,1,-0.899301429791309,-0.381093135963456,-0.91275801082262,-0.729824251417227
"chr1-31550001-31555000",-0.48116931474049,0.766807555677432,-0.238762602997713,-0.0314747373136561,-0.13574526117341,-0.0791126005765637
"chr1-31565001-31570000",-0.827532428039679,0.841836112219121,-0.514590221244204,-0.307460735355398,-0.364475629450413,-0.443963418610112
"chr1-31625001-31630000",-0.727937361553274,0.827424568253816,-0.76447717789883,-0.158400046486844,-0.732780513019257,-0.828516587987181
"chr1-31630001-31635000",-0.76033741894375,0.784911157086519,-0.314211520078969,-0.262520403977684,-0.215540505128767,-0.459785596194001
"chr1-31675001-31680000",-0.470255532746747,0.776479122226248,-0.317497252684232,-0.131293635053335,-0.228911852428195,-0.248140159621688
"chr1-31750001-31755000",-0.762714516993224,0.808295943311946,-0.783932874674794,-0.187188490566739,-0.33098798696867,-0.622447183375176
"chr1-31770001-31775000",-0.6300640221702,0.770802570822471,-0.360143024218506,-0.0613466351505084,-0.223833690963039,-0.0977410408310839
"chr1-31880001-31885000",-0.440314255900354,0.785921923154613,-0.275896599436448,-0.154774617521797,-0.142846342085523,-0.155937851966778
"chr1-32250001-32255000",-0.210129181654737,-0.156359249072367,0.789419640443131,-0.128188076529393,-0.102978240019797,-0.0142761447032923
"chr1-32880001-32885000",-0.679203261803378,0.761220524015662,-0.389611717888749,-0.182709803954698,-0.125166052786609,-0.356088198768254
"chr1-33025001-33030000",-0.752843919567593,0.817004425175659,-0.481808428313826,-0.260660523917343,-0.318192188381244,-0.244278928612165
"chr1-33030001-33035000",-0.53285040868937,0.750997367749732,-0.406642581675917,-0.199800175182649,-0.0637777884702871,-0.13317471028921
"chr1-33060001-33065000",0.792444090921025,-0.330784071344958,-0.172004549388549,-0.0381084094101285,-0.0587966309422129,-0.118305041256161
"chr1-33370001-33375000",-0.804055054561249,0.855422148606011,-0.747850800909379,-0.120355317718771,-0.39757729414418,-0.346503474256413
"chr1-33375001-33380000",-0.714789693264295,0.771159121803185,-0.62661475141214,0.0416148738784664,-0.537154162177014,-0.151006138315902
"chr1-33390001-33395000",-0.564585036874136,0.770887841282654,-0.396767181858975,0.00325338769046101,-0.194874570939811,-0.11503045151758
"chr1-33400001-33405000",-0.786311702603413,0.77159215012697,-0.343798663967404,-0.0692171487885727,-0.0875661949293301,-0.287408103101152
"chr1-33415001-33420000",-0.405565469794625,0.750278061541303,-0.168371151280543,-0.0795852373573726,-0.0148884411166275,-0.158457743358403
"chr1-33425001-33430000",-0.574348740465515,0.802541609265879,-0.428605936709611,-0.212665497948242,-0.341605812848172,-0.212640685066395
"chr1-33650001-33655000",-0.565980487649401,0.772239748673752,-0.259755192689275,-0.203560453177295,-0.181335858198055,-0.236206221917488
"chr1-33655001-33660000",-0.421814038274901,0.751007056983948,-0.186903338323163,-0.169862038843204,-0.214595562316134,-0.202304851234562
"chr1-33890001-33895000",0.772357995753221,-0.241287394247681,-0.312960124801299,0.254967690898734,-0.113264728760482,-0.168436542195011
"chr1-33985001-33990000",-0.60654762479143,0.759111474690777,-0.533863452237673,-0.142259803242058,-0.359424572826064,-0.479023185244165
"chr1-34010001-34015000",-0.376401458846991,0.781566325814135,-0.35444771937565,0.0735735604321508,-0.202308119653853,-0.308467324756491
"chr1-34040001-34045000",-0.242559845190094,0.755190518703621,-0.170317566883457,-0.103705516819529,-0.188233766575848,-0.258248607004311
"chr1-34055001-34060000",-0.749186072309441,0.788687292530026,-0.514080243050056,-0.159365059014022,-0.221938689059567,-0.305418220719823
"chr1-34705001-34710000",-0.24393150050067,0.767486552327965,-0.165114623416714,-0.0748317353365824,-0.258390428993148,-0.141795897236174
"chr1-34790001-34795000",-0.402617743334313,-0.161924516486381,0.0641290058627979,-0.137461076269336,0.818214085915106,-0.127574832986112
"chr1-34835001-34840000",-0.228329701014751,-0.224471572435029,0.161530986864874,-0.173392614117259,0.784471211258265,-0.199316877670328
"chr1-34840001-34845000",-0.158640242725703,-0.274278162687701,0.767408472350672,0.0314203994078503,0.106670820408333,-0.149223400141911
"chr1-35315001-35320000",-0.51767064088251,0.755504984954228,-0.348089459124296,-0.0681233882290769,-0.0886248809825802,-0.235469078426598
"chr1-35320001-35325000",-0.663478882682477,0.760028869027737,-0.625844436337149,-0.306896418184828,-0.283815109554924,-0.413428526399421
"chr1-35350001-35355000",-0.553685661029658,0.789515473317394,-0.296938575905797,-0.0816336536270065,-0.214717287601265,-0.221832534681018
"chr1-35530001-35535000",-0.540663392508225,0.757042791894861,-0.402760804498941,-0.237235261364764,-0.252115949705431,-0.366499060104227
"chr1-35545001-35550000",-0.560475003057967,0.758660573431742,-0.277032594371873,-0.216298280300983,-0.21463201203862,-0.147298284530105
"chr1-36165001-36170000",-0.68049262787291,0.757083449727914,-0.534151060597824,-0.150670951444424,-0.176680408134335,-0.367806616678224
"chr1-36170001-36175000",-0.871335417077854,0.846522373581764,-0.472160080809804,-0.149261124953973,-0.419719510916271,-0.347481287237482
"chr1-36175001-36180000",-0.821837818893325,0.864585766482237,-0.739026544675376,-0.317315400923082,-0.736530826989537,-0.815751150071327
"chr1-36195001-36200000",-0.458318166008167,0.755087467404388,-0.374158907415999,-0.123307229203746,-0.0839916905078491,-0.173354301325263
"chr1-36200001-36205000",-0.742828182405276,0.762023143186663,-0.759004456721336,-0.00491538455599484,-0.693734328369038,-0.381440529277002
"chr1-36215001-36220000",-0.442314294624503,0.770326626130239,-0.197769737466395,-0.161652257611216,-0.259430732532595,-0.108654485141848
"chr1-36230001-36235000",-0.414966750386134,0.763442514440652,-0.277339148592359,-0.19105074375294,-0.21910844412524,-0.243092311571105
"chr1-36240001-36245000",-0.775058973378382,0.823278144413467,-0.660849444359781,-0.326577969860203,-0.372569686224321,-0.4282546098058
"chr1-36275001-36280000",-0.614251345420917,0.756716015145891,-0.333207391821745,-0.0878087577139343,-0.271897168037399,-0.356363943898895
"chr1-36485001-36490000",-0.146656801982741,-0.135642487298693,-0.20203905809361,0.0279086842691793,-0.18343739128289,0.86593344800726
"chr1-37070001-37075000",-0.282420660126925,0.750371963629746,-0.289855007423762,-0.0501762018641316,-0.101842104656524,-0.0401109219974045
"chr1-38080001-38085000",-0.430713032983988,0.799972746253152,-0.501750480521917,-0.0323037081625938,-0.276956408083921,-0.222468874287291
"chr1-38175001-38180000",-0.117939822072014,-0.146170673117575,-0.0775046149354243,0.0348964399169781,0.863592755970535,-0.16840673245771
"chr1-38620001-38625000",-0.582171801805001,0.77885143456244,-0.253036022405079,-0.194177068110974,-0.162090053079537,-0.205335719369045
"chr1-39220001-39225000",-0.437915074474406,0.760057573184784,-0.204302029251917,-0.100979807359096,-0.0688273624843867,-0.0844335422858757
"chr1-39475001-39480000",-0.629472365368011,0.782152634736387,-0.389363688977123,-0.212380030919999,-0.142949543822838,-0.16329482468722
"chr1-39610001-39615000",0.798215822707297,-0.446962157488181,-0.20127406565687,-0.142041899736811,0.0331356531461977,-0.308650004237134
